,density,smiles
5409,2.189,FC(F)(F)C(F)(I)C(F)(F)F
5410,1.63,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
5411,1.333,CCOP(=O)(OCC)C(O)(C(F)F)C(F)F
5412,1.03,CN(C)P(=O)(N(C)C)N(C)C
5413,0.977,CO[Si](OC)(OC)OC
5414,0.918,CCCO[Si](OCCC)(OCCC)OCCC
5415,0.955,C=CCOCC(CC)(CO)COCC=C
5416,1.028,C=CP(=O)(OCC)OCC
5417,1.496,NC(=O)C(Cl)Cl
5418,1.46,CN(N=O)C(N)=O
5419,0.872,CCN(CC)C(C)=O
5420,0.873,CC(=O)CCC=C(C)CCC=C(C)C
5421,0.968,CC=CC=CC(=O)OC
5422,1.371,FC(F)(F)CC(F)(F)F
5423,0.683,C=CCC(C)C
5424,0.959,C=COC=O
5425,0.879,C=CCCCCCCCCC(=O)OCC
5426,0.71,C#CCCCC
5427,1.066,O=C(O)CCCCCCCCCCC(=O)O
5428,0.919,CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC
5429,0.825,CCCCCCCCC(C)=O
5430,1.084,CCCCCCCCCBr
5431,0.821,CC1=CCCC1
5432,1.016,Cc1cocn1
5433,1.121,Cc1cscn1
5434,1.062,Cc1ncc[nH]1
5435,0.804,CCC1C=CCC1
5436,1.117,Fc1ccncc1
5437,0.877,[SiH3]c1ccccc1
5438,0.931,NC1CCCCC1N
5439,1.023,CCC1CCC(=O)O1
5440,0.865,C=CC1CCCCC1
5441,1.068,Cc1ccnc(N)c1
5442,0.935,Cc1cnc(C)c(C)c1
5443,1.4,O=C1C=CC(=O)C(Cl)=C1
5444,0.796,CC(C)C1CCCCC1
5445,0.968,CNc1cccc(C)c1
5446,1.14,ON=Cc1ccncc1
5447,1.021,COC1CCC(OC)O1
5448,1.727,COc1ccc(I)cc1
5449,1.112,COc1ccc(S)cc1
5450,1.514,Fc1cc(F)nc(F)n1
5451,0.996,Cc1cc(C)c(C)c(O)c1
5452,1.626,Fc1nc(F)c(Cl)c(F)n1
5453,1.827,Nc1c(Cl)cc(Cl)cc1Br
5454,1.116,CN(C)c1ccccc1Cl
5455,1.175,Cc1ccc(C=O)c(O)c1
5456,1.349,O=Cc1ccc([N+](=O)[O-])o1
5457,0.994,CCc1cc(C)cc(O)c1
5458,1.002,CCCC1CCCC(=O)O1
5459,1.001,Cc1ccc(CCO)cc1
5460,1.631,CCOc1ccc(I)cc1
5461,1.74,O=C1OC(=O)C(F)(F)C1(F)F
5462,1.607,Cn1cnc2c(N)ncnc21
5463,1.306,CNc1snc2ccccc12
5464,0.917,Cc1cc(C)c(C)c(C)c1C
5465,1.126,Cc1cc(O)c(C)c(C)c1O
5466,1.52,Nc1c(F)c(F)cc(F)c1F
5467,0.942,COc1ccccc1N(C)C
5468,0.972,CC12CC3CC(C1)CC(C)(C3)C2
5469,1.407,Clc1cc(Cl)c2ccccc2n1
5470,1.283,Cc1c(F)c(F)c(C)c(F)c1F
5471,1.326,O=C(c1cccs1)c1cccs1
5472,0.954,CCCCCC1CCCC(=O)O1
5473,0.954,CCCCCCC1CCC(=O)O1
5474,0.89,C1=CCCC=CCCC=CCC1
5475,1.288,O=Cc1c(O)ccc2ccccc12
5476,1.234,COc1cc(O)c(C=O)c(OC)c1
5477,1.086,Oc1ccc(C2=CCCCC2)cc1
5478,2.174,O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1
5479,1.1,CC(Cc1ccccc1)OC(N)=O
5480,1.338,CCC(=O)Nc1ccc(Cl)c(Cl)c1
5481,0.984,Cc1ccccc1Cc1ccccc1
5482,1.253,Clc1c2ccccc2cc2ccccc12
5483,0.845,CC(C)c1cc(C(C)C)cc(C(C)C)c1
5484,1.01,CC(=NO)C(C)(O)C#Cc1ccccc1
5485,1.45,OC(c1ccccc1)(C(F)(F)F)C(F)(F)F
5486,1.05,ON=CC(O)(C#Cc1ccccc1)c1ccccc1
5487,0.911,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
5488,1.252,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
5489,1.471,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
5490,1.131,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
5491,1.27,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC
5492,1.24,NCC(F)(F)F
5493,0.706,C=C[Si](C)(C)C
5494,2.189,FC(F)(F)C(F)(F)C(F)(F)I
5495,1.538,O=C(O)C(F)(F)C(F)F
5496,1.29,COP(=S)(S)OC
5497,1.125,CC(C)C(=O)C(=O)O
5498,1.004,CCOC(=O)C(C(=O)OCC)C(C)C
5499,0.95,CCCN(CCC)C(=O)SCC
5500,1.25,C=CCN(N=O)C(N)=O
5501,0.864,CCCCN(C=O)CCCC
5502,0.721,C=CC[Si](C)(C)C
5503,0.832,C=C(C)CCO
5504,0.937,CC#CCO
5505,0.7615,CC(C)=CC=C(C)C
5506,0.74,CC#CCCC
5507,1.126,ClCC=CCCl
5508,0.768,C=COCCC
5509,0.942,C=COCCO
5510,0.893,CCCC#CCO
5511,0.767,C#CCCCCCCCC
5512,0.99,C=COCCOCCOCCOC=C
5513,0.824,NC1CC1
5514,0.997,CC(O)C1CC1
5515,0.995,CC(=O)C1CC1
5516,0.815,CC1=C(C)CCC1
5517,1.589,Cc1ccc(Br)s1
5518,0.922,OCCC1CCCC1
5519,0.89,C[SiH2]c1ccccc1
5520,0.824,CCN1CCCCC1
5521,0.794,CC1CCCC(C)N1
5522,1.123,COc1ccccc1Cl
5523,0.96,O=CNC1CCCCC1
5524,0.94,C#Cc1ccc(C)cc1
5525,1.22,N#Cc1ccc(O)cc1
5526,0.814,CCCCN1CCCC1
5527,0.878,CC1CC(O)CC(C)(C)C1
5528,0.987,CC1C=Cc2ccccc21
5529,0.87,C[Si](C)(C)c1ccccc1
5530,0.934,CC(C)Nc1ccccc1
5531,0.879,C=CCCc1ccccc1
5532,1,CCc1ccc(CO)cc1
5533,0.787,CC1(C)CCCC(C)(C)N1
5534,1.066,NC12CC3CC(CC(C3)C1)C2
5535,1.16,Cc1cc(C)c(C#N)c(=O)[nH]1
5536,1.586,Oc1c(F)c(F)cc(F)c1F
5537,1.45,CCC(C#N)c1ccccc1
5538,0.937,CC(C)(C)c1ccc(N)cc1
5539,0.86,C[Si](C)(C)Cc1ccccc1
5540,1.466,O=P(Cl)(Cl)Oc1ccccc1
5541,1.063,CC(O)COc1ccccc1
5542,1.689,Oc1c(F)c(F)c(F)c(F)c1F
5543,1.625,Fc1c(F)c(F)c(S)c(F)c1F
5544,1.765,Oc1c(F)c(F)c(O)c(F)c1F
5545,1.541,O=[N+]([O-])c1ccc(F)c(F)c1F
5546,1.234,Nc1cc2ccccc2cc1N
5547,0.977,C1=C(c2ccccc2)CCCC1
5548,0.967,c1ccc(C2CCNCC2)cc1
5549,0.969,CCC(C)(O)Cc1ccccc1
5550,0.963,CCO[Si](C)(OCC)c1ccccc1
5551,1.959,Clc1cc(Cl)c(OCC#CI)cc1Cl
5552,1.527,O=[N+]([O-])c1ccc(Cl)c(C(F)(F)F)c1
5553,1.066,Cc1c2ccccc2cc2ccccc12
5554,1.208,Nc1c2ccccc2cc2ccccc12
5555,1.009,CC(=Cc1ccccc1)c1ccccc1
5556,0.98,CCO[Si](OCC)(OCC)c1ccccc1
5557,1.052,CC(=O)C(c1ccccc1)c1ccccc1
5558,1.267,O=C1CCc2c1ccc1c2ccc2ccccc21
5559,1.422,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34
5560,1.17,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
5561,1.13,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1
5562,1.039,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1
5563,1.305,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
5564,1.314,COP(=O)(O)OC
5565,1.194,CCOP(=O)(Cl)OCC
5566,1.063,CC(S)CS
5567,1.108,C=CC(=O)Cl
5568,0.816,C=C(C)C(C)=O
5569,1.09,CC(C)(C)C(=O)C(=O)O
5570,0.714,CC=C(CC)CC
5571,0.975,CCOCC(=O)OCC
5572,0.828,CCCCCCCC(=O)CCCCCCC
5573,1.022,CCOC(=O)CCCC(=O)OCC
5574,1.083,C=CC(=O)OCCO
5575,0.865,C#CC(O)CCCCC
5576,0.764,C=CCF
5577,1.867,BrCC=CCBr
5578,0.834,C=CCCCO
5579,1.258,ClCC#CCCl
5580,1.011,CCCCCCC(Cl)Cl
5581,0.833,C=CCCCCO
5582,0.826,CCCCCCCC(C)=O
5583,1.096,O=C(O)CCCCCCCl
5584,0.757,CC=CCCCCCCCC
5585,0.986,ClCCCCCCCCCCl
5586,1.04,O=C=NCCCCCCN=C=O
5587,1.47,S=C1SCCS1
5588,1.068,CC1(CCl)COC1
5589,0.762,CC1CCCC1C
5590,1.014,OC1CC=CCC1
5591,1.422,O=[N+]([O-])c1ccsc1
5592,1.107,Cc1c(N)cccc1N
5593,0.916,CC(=O)C1CCCCC1
5594,1.409,ONc1ccc(Cl)cc1
5595,1.06,Cc1ccc(CCl)c(C)c1
5596,1.624,Oc1cc(Cl)c(O)cc1Cl
5597,1.4,O=P(Cl)(Cl)c1ccccc1
5598,1.109,COc1ccc(CCl)cc1
5599,1.179,c1ccc(-c2nnco2)cc1
5600,0.882,CC1(C)CC(=O)CC(C)(C)N1
5601,1.21,Cc1ccc2cccc(O)c2n1
5602,2.238,Fc1c(F)c(F)c(Br)c(Br)c1F
5603,2.204,Fc1c(F)c(F)c(I)c(F)c1F
5604,2.177,Nc1c(Br)cc(Br)cc1[N+](=O)[O-]
5605,0.939,c1ccc(C2CCCCC2)cc1
5606,1.517,O=[N+]([O-])C=Cc1ccc([N+](=O)[O-])o1
5607,1.121,Clc1ccc(Cc2ccccc2)cc1
5608,1.175,Oc1ccc(Oc2ccccc2)cc1
5609,1.811,O=S(=O)(Cl)c1c(F)c(F)c(F)c(F)c1F
5610,1.105,Cc1cccc2c1ccc1ccccc12
5611,1.184,c1ccc(-c2nc3ccccc3o2)cc1
5612,1.15,CCNc1nc(NC(C)C)nc(SC)n1
5613,1.155,Cc1ccc(-c2nc3ccccc3o2)cc1
5614,1.498,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO
5615,1.175,Oc1ccc2ccccc2c1N=Nc1ccccc1
5616,1.166,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1
5617,1.86,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
5618,1.237,O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1
5619,1.52,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
5620,1.12,CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1
5621,1.37,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
5622,0.885,CCC(C)C(=O)OC
5623,1.079,C=CC(OC(C)=O)OC(C)=O
5624,0.93,C=CCS
5625,0.828,C#CCCCCC#C
5626,1.033,CN1CCCC1=O
5627,1.004,CCc1cccs1
5628,1.164,CC1CCS(=O)(=O)C1
5629,1.18,N#Cc1ccccc1Cl
5630,1.006,c1ccc(C2CC2)cc1
5631,1.22,N#Cc1cccc(O)c1
5632,1.21,OCc1cccc(Cl)c1
5633,1.14,ON=Cc1ccccn1
5634,1.14,N#Cc1ccc(N)cc1
5635,1.565,OCc1ccc(Br)cc1
5636,1.237,OCc1ccc(Cl)cc1
5637,2.097,Nc1c(Br)cc(Cl)cc1Br
5638,1.4,O=Cc1ccc(Cl)cc1Cl
5639,1.16,Cc1ccc(C(=O)Cl)cc1
5640,0.963,COc1cc(C)cc(C)c1
5641,1.097,CC(C=O)=Cc1ccco1
5642,1.18,N#Cc1ccc(CCl)cc1
5643,1.16,N#Cc1ccc(CO)cc1
5644,1.052,Cc1ccc2nc(C)ccc2c1
5645,1.028,CC(=O)Oc1ccc(C)cc1C
5646,0.966,CC(C)(C)c1ccc(CO)cc1
5647,1.234,Cc1ccc2ccccc2c1[N+](=O)[O-]
5648,1.265,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
5649,1.22,c1ccc(SSc2ccccc2)cc1
5650,1.105,Cc1cc2ccccc2c2ccccc12
5651,1.231,c1ccc(-c2nc3ccccc3s2)cc1
5652,1.45,CCNc1nc(NC(C)(C)C)nc(SC)n1
5653,1.035,C(C=Cc1ccccc1)=Cc1ccccc1
5654,1.11,CC12CCC3C(CC=C4C=C(N5CCCC5)CCC43C)C1CCC2=O
5655,1.104,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
5656,1.123,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
5657,0.668,C#CC(C)(C)C
5658,1.031,CC(C)(Cl)C=O
5659,1.475,CC(=O)C(Cl)(Cl)Cl
5660,0.933,CC(C)(C)Cl
5661,2.094,FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
5662,0.867,CCC(C)(Cl)CC
5663,0.833,C=CC(C)(O)CC
5664,0.939,CCO[Si](CCCN)(OCC)OCC
5665,0.964,CCO[Si](CCC#N)(OCC)OCC
5666,1.222,CCOC(=O)CSP(=S)(OCC)OCC
5667,0.772,CCOC(C)(C)CC
5668,1.125,C=C(Cl)C#N
5669,1.596,OC(C(F)(F)F)C(F)(F)F
5670,1.512,O=C(CCl)C(Cl)Cl
5671,1.496,C=C(Cl)C(Cl)=C(Cl)Cl
5672,0.834,CC(C)N(N)C(C)C
5673,0.721,CCCC(C)C(C)CC
5674,0.695,CC=C(C)CC
5675,0.859,C=C(C=O)CC
5676,0.848,C=CC(O)C=C
5677,0.94,C#CC(=O)OC
5678,1.052,C=C(C)C(=O)NCO
5679,1.027,C=C(C)C(=O)OCC(C)O
5680,0.91,CCCCN(CCCC)N=O
5681,1.074,C=CC(=O)NCO
5682,0.99,CCC(C)ON=O
5683,0.916,COC(=O)C=C(C)C
5684,1.044,CCC(C)O[N+](=O)[O-]
5685,1,CCCOC(=O)CCC(=O)OCCC
5686,0.805,CCCCC(C)C=O
5687,0.904,C=CC(=O)OCCC
5688,0.816,CCCCCCC(=O)CC
5689,1.082,NNC(=O)CCCCCCCCC(=O)NN
5690,0.775,C=COC(C)(C)C
5691,0.707,C=C(C)C=CC
5692,0.736,CCCN(C)C
5693,0.762,C=COC(C)C
5694,0.721,CCC(C)CC(C)CC
5695,0.931,CC(C)(C)OOC(=O)C(C)(C)C
5696,1.514,CC(=O)OCCBr
5697,0.896,C=CCCCl
5698,0.926,C#CCCO
5699,1.047,CCCCO[N+](=O)[O-]
5700,0.741,CCC#CCC
5701,1.049,OCCCCCl
5702,0.775,CC=COCC
5703,1.112,CCCCCC[Si](Cl)(Cl)Cl
5704,0.811,CC(=O)CCCC(C)C
5705,0.819,CCCCCCCC(=O)CC
5706,0.843,CC=CCCCO
5707,0.843,CCCC=CCO
5708,0.848,CCC=CCCO
5709,0.843,CCC=CCCO
5710,1.029,NCCOCCO
5711,1.019,NCCCCCCC(=O)O
5712,0.994,C=COCCOCCO
5713,0.974,CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO
5714,0.92,Cc1ccoc1
5715,1.005,ClC1CCCC1
5716,0.993,Cn1cccn1
5717,0.998,COCC1CO1
5718,1.24,O=NN1CCCC1
5719,1.027,Cc1cnc(C)[nH]1
5720,0.998,O=C1C=CCCC1
5721,0.87,Cc1ccc(C)n1C
5722,0.767,CCC1CCCC1C
5723,0.975,CCc1ncc(C)[nH]1
5724,0.86,COC1CCCCC1
5725,0.846,C1=CCCCCCC1
5726,1.06,N#CC1(O)CCCCC1
5727,1.04,CC(=O)c1cccn1C
5728,1.67,Cc1n[nH]c(=O)[nH]c1=O
5729,0.962,CC(=O)C1=CCCCC1
5730,1.13,O=NN1CCCCCC1
5731,1.171,CNc1ccc(Cl)cc1
5732,0.878,CC1CC(O)CC(C)(C)C1
5733,1.11,Cc1cccc2cc[nH]c12
5734,1.596,Oc1c(Cl)ccc(Cl)c1Cl
5735,1.185,Cc1ccccc1C(=O)Cl
5736,1.367,Nc1nc2ccccc2[nH]1
5737,1.36,CS(=O)c1ccc(Cl)cc1
5738,0.867,CCc1cc(C)cc(C)c1
5739,0.867,CCc1ccc(C)c(C)c1
5740,1.709,Oc1c(Cl)c(Cl)cc(Cl)c1Cl
5741,0.993,CCc1ccc(C(C)=O)cc1
5742,1.138,NNC(=O)Cc1ccccc1
5743,1.03,CN(Cc1ccccc1)N=O
5744,0.951,CC(C)(C)C(=O)c1ccccc1
5745,1.111,CCOc1ccccc1C(N)=O
5746,1.525,COc1cc(Cl)c(Cl)c(Cl)c1Cl
5747,1.049,c1ccc(-c2ccncc2)cc1
5748,0.999,CCc1ccc2ccccc2c1
5749,1.479,N#Cc1ccc(Cl)c([N+](=O)[O-])c1
5750,1.206,C=COc1ccc([N+](=O)[O-])cc1
5751,1.246,Cl[Si](Cl)(Cl)CCc1ccccc1
5752,1.169,NC(=O)CCCCC1CCSS1
5753,1.151,c1ccc2c3c([nH]c2c1)CCCC3
5754,0.942,CCCCCC(=O)c1ccccc1
5755,1.35,CN(N=O)c1ccc([N+](=O)[O-])cc1
5756,1.048,COc1ccc(C=CC(C)=O)cc1
5757,0.941,C1=CCCC2OC2CCC=CCC1
5758,1.13,CCOP(=O)(CC)Sc1ccccc1
5759,1.17,CCOP(=S)(CC)Sc1ccccc1
5760,1.63,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
5761,1.057,c1ccc(COc2ccccc2)cc1
5762,1.42,CCOP(=O)(N=C1SCCS1)OCC
5763,0.884,O=C1CCCCCCCCCCCN1
5764,1.253,Clc1cc2ccccc2c2ccccc12
5765,1.208,Nc1cc2ccccc2c2ccccc12
5766,1.185,O=C(O)c1ccccc1-c1ccccc1
5767,1.15,O=NN(C1CCCCC1)C1CCCCC1
5768,1.156,c1ccc(-c2cc3ccccc3[nH]2)cc1
5769,0.939,CCCCCCCCc1ccccc1O
5770,1.422,Cc1ccc(N=Nc2ccccc2)cc1
5771,1.38,CCOP(=O)(N=C1SCC(C)S1)OCC
5772,1.383,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1
5773,1.6,COc1nn(CSP(=S)(OC)OC)c(=O)s1
5774,1.533,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1
5775,1.346,Nc1ccc2c(N)c3ccccc3nc2c1
5776,1.31,O=[N+]([O-])c1ccc(Sc2ccccc2)cc1
5777,1.39,COP(=S)(OC)SCSc1ccc(Cl)cc1
5778,1.316,O=[N+]([O-])c1cc2ccccc2c2ccccc12
5779,1.086,c1ccc(-c2ccc(-c3ccccc3)o2)cc1
5780,1.07,CN(C)C(=O)C(c1ccccc1)c1ccccc1
5781,1.321,ClCc1ccc2c3c(cccc13)-c1ccccc1-2
5782,1.91,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1
5783,1.197,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1
5784,1.94,[O:0]=[S:0]1[O:0][CH2:0][CH:0]2[CH:0]([CH2:0][O:0]1)[C:0]1([Cl:0])[C:0]([Cl:0])=[C:0]([Cl:0])[C:0]2([Cl:0])[C:0]1([Cl:0])[Cl:0]
5785,1.285,c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21
5786,1.37,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1
5787,1.182,Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1
5788,1.07,O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1
5789,1.49,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
5790,1.19,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1
5791,1.307,Cc1ccc2[nH]c3cc4c(=O)c5cc(C)ccc5[nH]c4cc3c(=O)c2c1
5792,1.9,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
5793,0.762,CCC(C)(C)OC
5794,0.862,CC[Si](Cl)(CC)CC
5795,0.809,CC[Si](CC)(CC)O[Si](CC)(CC)CC
5796,1.119,CCCSP(C)(=S)SCCC
5797,0.734,CC(C)N(C)C
5798,0.89,CCO[SiH](OCC)OCC
5799,0.81,CCCCP(CCCC)CCCC
5800,1.064,C=CCOC(=O)C=CC(=O)OCC=C
5801,0.864,CCCCC(Cl)CC
5802,1.049,C=CC(=O)OCC(C)O
5803,0.724,CCCC[Si](C)(C)C
5804,0.726,C=C(C)C=C(C)C
5805,1.022,CCCCCO[N+](=O)[O-]
5806,0.905,CCC#CCCO
5807,0.884,CCCCC#CCO
5808,0.75,CCCCCCCCC(C)CC
5809,0.908,CCOCCOCCOC
5810,0.862,CCCCCCCCCCCl
5811,0.863,NC1CCCC1
5812,1.714,Brc1cccs1
5813,1.197,O=Cc1ccc[nH]1
5814,1.172,N#Cc1cccs1
5815,0.891,CC=C1CCCCC1
5816,1.136,CC1CC(C)S(=O)(=O)C1
5817,1.065,Cc1cc(=O)cc(C)o1
5818,0.962,COc1c(C)cccc1C
5819,0.899,CCC=Cc1ccccc1
5820,0.862,CC(C)(C)Cc1ccccc1
5821,0.972,CCC(=O)Cc1ccccc1
5822,1.143,CNC(=O)Nc1ccccc1
5823,1.154,O=C1CCC(c2ccccc2)O1
5824,1.049,c1ccc(-c2cccnc2)cc1
5825,1.086,c1ccc(-c2ccccn2)cc1
5826,0.951,CCCCC(=O)c1ccccc1
5827,0.92,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1
5828,1.6,Cc1ncc([N+](=O)[O-])n1CC(=O)O
5829,1.41,O=S1c2ccccc2-c2ccccc21
5830,1.18,CNc1nc(NC(C)C)nc(SC)n1
5831,1.18,CCNc1nc(NCC)nc(SC)n1
5832,1.268,CN(C)C(=O)Oc1cccc2sccc12
5833,1.207,O=C(c1ccccc1)c1cccc(Cl)c1
5834,1.523,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl
5835,0.95,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1
5836,1.88,OC1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
5837,1.23,O=c1oc(-c2ccccc2)nc2ccccc12
5838,1.91,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl
5839,1.103,CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1
5840,1.94,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
5841,1.32,CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N
5842,1.185,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
5843,2.27,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
5844,1.371,O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12
5845,1.167,CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
5846,1.117,c1ccc(-c2oc(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
5847,1.227,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
5848,0.852,C[SiH](C)Cl
5849,0.81,C[Si](C)(C)O
5850,0.711,CCC(C)(CC)CC
5851,0.956,CCO[Si](CCCC#N)(OCC)OCC
5852,1.004,C=C[Si](OCCOC)(OCCOC)OCCOC
5853,0.919,CCO[Si](C)(CCCC#N)OCC
5854,1.141,CCOC(=O)C(NC(C)=O)C(=O)OCC
5855,1.005,C=CC(O)C(O)C=C
5856,0.824,CCCCCCCCCCN(CCCCCCCCCC)CCCCCCCCCC
5857,1.127,CCCCC(CC)COP(=O)(O)O
5858,0.819,C=C(C=O)CCC
5859,1.039,C=CC(=O)OCCCCOC(=O)C=C
5860,0.723,CC(C)(C)CC(C)(C)C
5861,0.724,CCCCCC(C)(C)C
5862,1.007,CC(=O)CCCO
5863,0.734,CC(C)(C)CCC(C)(C)C
5864,1.176,N#CC#CC#N
5865,0.721,CC(C)CCCC(C)C
5866,0.732,CC(C)CCCCC(C)C
5867,1.019,CC1CS1
5868,0.887,CN1CC1
5869,1.604,O=S1(=O)OCCO1
5870,1.099,CC(=O)c1ccc[nH]1
5871,1.524,O=C(O)c1cnc[nH]1
5872,0.93,Cc1cc(C)n(C)n1
5873,1.452,O=S1(=O)OCCCO1
5874,1.088,C=Cc1ccc(Cl)cc1
5875,0.865,CCCc1ccccc1C
5876,0.865,CCCc1cccc(C)c1
5877,0.865,CCCc1ccc(C)cc1
5878,0.859,Cc1cccc(C(C)(C)C)c1
5879,1.08,N#CCCNc1ccccc1
5880,1.074,CC=Cc1cccc(OC)c1O
5881,0.949,Cc1cc2c(cc1C)CCCC2
5882,1.314,O=C(O)C1CCC(C(=O)O)CC1
5883,0.861,CCCCCCc1ccccc1
5884,1.218,O=C(O)CCCCC1CCSS1
5885,1.231,CC(=O)NNC(=O)c1ccncc1
5886,0.86,CCCCCCCc1ccccc1
5887,1.017,c1c2c(cc3c1CCCC3)CCCC2
5888,1.095,CCOP(=O)(Cc1ccccc1)OCC
5889,0.984,c1ccc(CCCc2ccccc2)cc1
5890,0.859,CCCCCCCCCc1ccccc1
5891,1.464,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
5892,1.291,CCCOP(C)(=S)Oc1ccc([N+](=O)[O-])cc1
5893,1.553,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
5894,1.321,ClCc1ccc2ccc3cccc4ccc1c2c34
5895,1.48,N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1
5896,1.47,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C
5897,1.283,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12
5898,1.298,CCOC(=O)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
5899,0.949,CC(C=O)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
5900,0.965,C#CC(C)(C)Cl
5901,0.8646,CO[Si](C)(C)OC
5902,0.771,C=C[Si](C=C)(C=C)C=C
5903,1.27,CNC(=O)CSP(=O)(OC)OC
5904,0.885,C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C
5905,1.022,CC(=O)N(C)C(C)=O
5906,0.9,CC(C)C(=NO)C(C)C
5907,0.87,CCC(=O)N(CC)CC
5908,0.959,CCCCN(CC)C(=O)SCCC
5909,0.868,CCCC(=O)N(CC)CC
5910,0.695,C=CC(C)C=C
5911,0.826,CC=C(C)C=O
5912,1.062,CC(C)(CO)COC(=O)C(C)(C)CO
5913,1.091,CCOC(=O)CC(C(C)=O)C(=O)OCC
5914,0.868,CCCN(CCC)C(C)=O
5915,1.28,O=NN(CCO)CCO
5916,0.809,CCCCCCCCN(CCCCCCCC)CCCCCCCC
5917,0.964,CCOC(=O)C=CN(C)C
5918,1.069,CN(C)CC(=O)O
5919,1.037,C=CCOC(=O)CC(C)=O
